Seq#	Kingdom	Phylum	Class	Order	Family	Genus	Species	V8	V9	V10	V11	V12	V13
Seq_12746	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA	NA	100	100	100	100	100	100
Seq_12747	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA	100	100	100	100	100	92
Seq_12748	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	NA	100	100	100	100	100	78
Seq_12749	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA	100	100	100	100	100	93
Seq_12750	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	95	79	63	5	5	5
Seq_12751	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	98	94	92	92	92
Seq_12752	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA	100	100	100	99	99	99
Seq_12753	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA	100	100	100	74	74	74
Seq_12754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	100	100	100	100	100	100
Seq_12755	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA	100	100	100	97	97	97
Seq_12756	Bacteria	NA	NA	NA	NA	NA	NA	98	30	11	11	11	11
Seq_12757	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA	NA	100	100	100	100	100	100
Seq_12758	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	jabiensis	100	100	100	100	100	100
Seq_12759	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100
Seq_12760	Bacteria	Acidobacteria	Holophagae	Subgroup_7	NA	NA	NA	100	100	98	98	98	98
Seq_12761	Bacteria	Patescibacteria	WWE3	NA	NA	NA	NA	93	66	55	55	55	55
Seq_12762	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	100	98	70	70
Seq_12763	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	95	93	78	78	77
Seq_12764	Bacteria	Actinobacteria	MB-A2-108	NA	NA	NA	NA	98	55	53	53	53	53
Seq_12765	Bacteria	Planctomycetes	vadinHA49	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12766	Bacteria	NA	NA	NA	NA	NA	NA	78	41	17	6	6	6
Seq_12767	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	95
Seq_12768	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	NA	NA	100	88	83	71	71	71
Seq_12769	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	NA	100	100	100	100	100	100
Seq_12770	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	99
Seq_12771	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA	100	100	100	100	80	50
Seq_12772	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	NA	100	100	100	100	100	91
Seq_12773	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	NA	100	100	100	100	100	100
Seq_12774	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	NA	100	100	100	100	100	77
Seq_12775	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA	NA	100	96	96	84	84	40
Seq_12776	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	NA	NA	100	100	100	84	84	84
Seq_12777	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	100	100	100	100	100	100
Seq_12778	Bacteria	NA	NA	NA	NA	NA	NA	64	48	45	45	44	44
Seq_12779	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA	100	100	100	100	100	97
Seq_12780	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA	NA	100	100	99	99	99	99
Seq_12781	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	100	100	94	94
Seq_12782	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	NA	100	100	100	100	100	100
Seq_12783	Bacteria	NA	NA	NA	NA	NA	NA	72	48	21	21	21	21
Seq_12784	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	NA	NA	100	100	100	100	100	100
Seq_12785	NA	NA	NA	NA	NA	NA	NA	48	41	32	32	32	32
Seq_12786	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	NA	100	100	100	100	100	100
Seq_12787	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	NA	100	100	100	100	100	88
Seq_12788	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Povalibacter	NA	100	100	100	75	74	74
Seq_12789	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA	100	100	100	100	32	21
Seq_12790	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	81
Seq_12791	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	100	100	100	100	100	100
Seq_12792	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	NA	NA	100	100	100	100	58	33
Seq_12793	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	NA	100	100	100	100	92	92
Seq_12794	Bacteria	Planctomycetes	OM190	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12795	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA	100	100	100	100	100	100
Seq_12796	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Planifilum	NA	100	100	99	99	96	54
Seq_12797	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	NA	NA	100	98	98	93	93	93
Seq_12798	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA	NA	100	99	99	99	98	98
Seq_12799	Bacteria	Acidobacteria	Subgroup_25	NA	NA	NA	NA	100	98	97	97	97	97
Seq_12800	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100
Seq_12801	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA	93	83	83	81	75	75
Seq_12802	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	99
Seq_12803	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	99	99	98
Seq_12804	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA	NA	100	100	100	100	93	93
Seq_12805	Bacteria	Acidobacteria	Subgroup_25	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12806	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA	100	100	100	100	99	95
Seq_12807	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	NA	100	100	100	100	100	100
Seq_12808	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Parviterribacter	NA	100	100	100	100	100	84
Seq_12809	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	100	99	94	94
Seq_12810	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	NA	100	100	100	100	88	88
Seq_12811	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	NA	100	100	100	100	100	56
Seq_12812	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA	NA	100	89	84	44	40	40
Seq_12813	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	NA	100	100	100	100	100	100
Seq_12814	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA	100	94	94	94	94	93
Seq_12815	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	NA	100	100	100	100	100	100
Seq_12816	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100
Seq_12817	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	99	98	98	98	95
Seq_12818	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	NA	100	100	100	100	100	66
Seq_12819	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA	100	99	99	95	95	93
Seq_12820	Bacteria	Actinobacteria	Acidimicrobiia	NA	NA	NA	NA	100	100	100	93	93	93
Seq_12821	Bacteria	Latescibacteria	NA	NA	NA	NA	NA	100	56	56	56	56	56
Seq_12822	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA	100	100	100	100	86	21
Seq_12823	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	NA	100	100	100	100	100	93
Seq_12824	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	96
Seq_12825	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	NA	NA	100	100	100	100	97	97
Seq_12826	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100
Seq_12827	Bacteria	NA	NA	NA	NA	NA	NA	91	13	13	13	13	13
Seq_12828	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA	NA	100	100	99	99	95	95
Seq_12829	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	NA	100	100	100	98	70	70
Seq_12830	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Campbellbacteria	NA	NA	NA	100	100	100	69	69	69
Seq_12831	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	NA	100	100	100	100	100	99
Seq_12832	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA	100	100	100	100	100	100
Seq_12833	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA	NA	100	100	100	100	100	93
Seq_12834	Bacteria	Verrucomicrobia	Verrucomicrobiae	UA11	NA	NA	NA	100	100	100	75	75	75
Seq_12835	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	99	97	92	92
Seq_12836	Bacteria	NA	NA	NA	NA	NA	NA	96	13	12	11	7	7
Seq_12837	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	NA	100	99	99	99	99	98
Seq_12838	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA	100	100	100	100	100	48
Seq_12839	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA	99	92	72	71	69	69
Seq_12840	Bacteria	Elusimicrobia	Lineage_IIb	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12841	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA	NA	100	100	100	100	100	100
Seq_12842	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA	100	100	100	100	100	100
Seq_12843	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA	100	100	100	61	61	61
Seq_12844	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	100	98	97	43	43	26
Seq_12845	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	74	69	68	67	67	67
Seq_12846	Eukaryota	NA	NA	NA	NA	NA	NA	75	21	14	14	14	14
Seq_12847	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	100	100	100
Seq_12848	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	100	100	100	100	84	31
Seq_12849	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	NA	NA	100	100	100	100	100	71
Seq_12850	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	100	97	97
Seq_12851	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia	NA	100	100	100	100	100	63
Seq_12852	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100
Seq_12853	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA	100	100	99	98	98	98
Seq_12854	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	92	92	92
Seq_12855	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA	100	100	100	100	100	100
Seq_12856	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	100	88
Seq_12857	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA	NA	100	99	99	96	96	96
Seq_12858	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA	100	100	100	100	100	100
Seq_12859	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	NA	100	100	100	100	100	95
Seq_12860	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100
Seq_12861	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA	100	100	100	86	85	60
Seq_12862	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	NA	100	100	100	100	100	66
Seq_12863	Eukaryota	NA	NA	NA	NA	NA	NA	87	23	20	20	20	15
Seq_12864	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	100	100	100	97	97	61
Seq_12865	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA	100	100	100	100	99	98
Seq_12866	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	NA	100	100	100	100	100	100
Seq_12867	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA	NA	100	99	76	76	76	76
Seq_12868	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Candidatus_Lumbricincola	NA	100	100	100	100	100	100
Seq_12869	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA	NA	100	99	99	99	98	98
Seq_12870	Bacteria	Planctomycetes	Pla4_lineage	NA	NA	NA	NA	100	100	83	83	83	83
Seq_12871	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA	100	99	99	99	96	96
Seq_12872	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	NA	100	100	100	100	100	100
Seq_12873	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Singulisphaera	NA	100	100	100	100	100	52
Seq_12874	Bacteria	Planctomycetes	Pla4_lineage	NA	NA	NA	NA	100	100	89	89	89	89
Seq_12875	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	NA	NA	100	100	100	100	100	100
Seq_12876	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100
Seq_12877	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA	100	100	100	100	100	100
Seq_12878	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA	100	100	100	100	68	64
Seq_12879	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	100	100	100	95	39	23
Seq_12880	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	100	100	100	100	100	100
Seq_12881	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA	94	92	92	17	17	17
Seq_12882	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA	100	100	99	99	99	99
Seq_12883	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA	100	100	100	100	100	100
Seq_12884	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	99	85	56	32	16	14
Seq_12885	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Berkiella	NA	100	100	100	97	97	97
Seq_12886	Bacteria	Patescibacteria	Microgenomatia	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12887	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA	99	97	97	97	97	74
Seq_12888	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA	100	100	100	100	100	99
Seq_12889	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA	100	100	100	100	100	84
Seq_12890	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	NA	100	100	100	100	100	98
Seq_12891	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	100	100	100	100	63	20
Seq_12892	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	100	100	100
Seq_12893	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	NA	100	100	100	100	100	100
Seq_12894	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	NA	100	100	100	100	100	100
Seq_12895	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	NA	100	100	100	100	100	100
Seq_12896	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100
Seq_12897	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidetes_VC2.1_Bac22	NA	NA	NA	100	100	100	93	93	93
Seq_12898	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA	100	100	100	100	100	49
Seq_12899	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA	100	99	99	99	99	96
Seq_12900	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA	NA	99	97	97	91	88	47
Seq_12901	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	97	97	97	96
Seq_12902	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	NA	100	100	100	100	100	100
Seq_12903	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA	100	100	100	100	100	100
Seq_12904	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4_lineage	NA	100	100	100	100	100	94
Seq_12905	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA	NA	100	100	100	100	100	100
Seq_12906	Bacteria	Chloroflexi	NA	NA	NA	NA	NA	98	64	9	8	8	8
Seq_12907	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA	100	100	100	100	100	93
Seq_12908	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	11-24	NA	NA	NA	100	100	100	100	100	100
Seq_12909	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	99	84	84
Seq_12910	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	NA	NA	100	100	100	100	100	100
Seq_12911	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	NA	100	100	97	91	80	80
Seq_12912	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	85	52	49	49
Seq_12913	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	NA	100	100	100	100	100	100
Seq_12914	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	NA	100	100	100	100	100	92
Seq_12915	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya	NA	100	100	100	97	96	96
Seq_12916	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	NA	100	100	100	98	98	93
Seq_12917	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	100	100	100	97	97	97
Seq_12918	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100
Seq_12919	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	NA	NA	100	100	100	100	100	99
Seq_12920	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	52
Seq_12921	Bacteria	Planctomycetes	OM190	NA	NA	NA	NA	100	100	100	100	100	100
Seq_12922	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA	100	99	98	98	91	91
Seq_12923	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA	100	100	100	100	100	100
Seq_12924	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA	98	96	95	95	95	87
Seq_12925	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	99	99	99
Seq_12926	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	NA	100	100	100	100	100	100
Seq_12927	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	95
Seq_12928	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA	100	100	100	100	100	100
Seq_12929	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA	100	100	100	100	100	100
Seq_12930	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	NA	100	100	100	100	100	83
Seq_12931	Bacteria	Acidobacteria	Acidobacteriia	Subgroup_2	NA	NA	NA	100	89	55	52	52	52
Seq_12932	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA	NA	100	100	100	100	100	100
Seq_12933	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexus	NA	100	100	100	100	100	100
Seq_12934	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100
Seq_12935	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	NA	NA	NA	100	100	100	58	58	58
Seq_12936	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Candidatus_Nucleicultrix	NA	100	100	100	100	100	100
Seq_12937	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	NA	100	100	100	100	100	82
Seq_12938	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	NA	100	100	100	100	67	67
Seq_12939	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA	100	100	100	100	100	76
Seq_12940	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	99	81	73	19	19	13
Seq_12941	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100
Seq_12942	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA	100	100	100	100	100	87
Seq_12943	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA	NA	100	100	100	100	100	100
Seq_12944	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	SH-PL14	NA	100	100	100	100	100	100
Seq_12945	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA	100	100	100	100	96	96
Seq_12946	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	100	100	100	100	69	68
Seq_12947	Bacteria	NA	NA	NA	NA	NA	NA	66	10	10	10	10	10
Seq_12948	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA	100	100	100	100	100	100
Seq_12949	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	100	100	98	98	78	27
Seq_12950	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	63	62	57	57	54	54
Seq_12951	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	NA	NA	100	100	100	100	100	58
Seq_12952	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA	100	99	98	98	97	97
Seq_12953	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	100	94	94
Seq_12954	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacterales_Incertae_Sedis	NA	NA	100	100	100	65	65	65
Seq_12955	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	NA	100	100	100	100	100	51
Seq_12956	Bacteria	Armatimonadetes	NA	NA	NA	NA	NA	100	100	100	100	100	100
